7.37317	-22.5036	0
37.6348	-19.2582	0
67.1642	-16.1714	0
96.0183	-13.1667	0
124.2	-10.2708	0
151.803	-7.42347	0
178.816	-4.66184	0
205.286	-1.98134	0
231.222	0.554933	0
256.66	3.10887	0
281.648	5.51686	0
6.99573	-8.40631	0
37.2584	-5.36967	0
66.7938	-2.45194	0
95.6447	0.320823	0
123.874	3.0634	0
151.48	5.86426	0
178.501	8.44931	0
205.041	10.8946	0
230.959	13.4974	0
256.397	15.8815	0
281.389	18.2087	0
6.6099	5.65373	0
36.8356	8.49376	0
66.4362	11.2212	0
95.2901	13.9134	0
123.671	16.3582	0
150.981	19.0367	0
178.252	21.5566	0
204.744	23.9891	0
230.688	26.3227	0
256.149	28.653	0
281.145	30.8868	0
6.20779	19.709	0
36.243	22.5309	0
66.0643	24.9661	0
94.8463	27.6023	0
123.219	29.9485	0
150.86	32.2632	0
177.887	34.5134	0
204.563	36.8685	0
230.449	39.2129	0
255.918	41.4099	0
280.893	43.5213	0
5.78348	33.7504	0
35.9255	36.1356	0
65.7239	38.6446	0
94.2507	40.9196	0
122.849	43.229	0
150.542	45.4938	0
177.664	47.8626	0
204.234	49.9785	0
230.212	52.0796	0
255.688	54.1727	0
280.659	56.1941	0
5.3486	47.7985	0
35.582	50.1243	0
65.205	52.3345	0
94.0949	54.4327	0
122.483	56.66	0
150.223	58.7395	0
177.404	60.8725	0
204.118	62.9851	0
229.994	64.9835	0
255.479	66.9508	0
280.462	68.8656	0
4.87576	61.88	0
34.8597	64.2377	0
64.8867	66.1734	0
93.75	68.0658	0
122.163	70.0325	0
149.93	72.0426	0
176.892	73.7436	0
203.899	75.7155	0
229.876	77.8816	0
255.289	79.7464	0
280.277	81.5474	0
4.42876	75.974	0
34.4746	77.8923	0
64.495	79.8396	0
93.4218	81.6604	0
121.964	83.682	0
149.623	85.3835	0
176.752	87.3421	0
203.532	89.0454	0
229.583	90.8217	0
255.098	92.5501	0
280.105	94.2465	0
3.95744	90.0805	0
34.1908	91.7471	0
63.9364	93.6141	0
92.8995	95.2907	0
121.547	96.995	0
149.378	98.7096	0
176.539	100.487	0
203.451	102.259	0
229.391	103.789	0
254.917	105.394	0
279.949	106.955	0
3.46171	104.239	0
33.7378	105.943	0
63.5922	107.535	0
92.6359	109.012	0
121.173	110.542	0
149.08	112.158	0
176.396	113.74	0
203.098	115.179	0
229.197	116.781	0
254.754	118.269	0
279.783	119.695	0
3.04806	118.381	0
33.3568	119.869	0
63.1586	121.281	0
92.2309	122.811	0
120.801	124.312	0
148.856	125.64	0
176.139	127.07	0
202.913	128.582	0
229.018	129.795	0
254.583	131.144	0
279.625	132.459	0
2.60719	132.592	0
32.9878	133.913	0
62.8129	134.984	0
91.8989	136.463	0
120.533	137.829	0
148.687	139.108	0
175.76	140.313	0
202.638	141.589	0
228.981	142.847	0
254.432	144.032	0
279.489	145.216	0
2.15054	146.849	0
32.5729	148.013	0
62.3897	149.192	0
91.617	150.328	0
120.141	151.303	0
148.273	152.613	0
175.568	153.621	0
202.49	154.555	0
228.804	155.843	0
254.268	156.973	0
279.349	158.016	0
1.68765	161.142	0
32.0583	162.184	0
62.1437	163.305	0
91.1588	164.243	0
119.98	165.42	0
147.989	166.153	0
175.384	167.13	0
202.333	168.155	0
228.482	168.995	0
254.119	169.931	0
279.232	170.843	0
