790.006	324.493
918.688	339.587
1043.41	353.819
1164.99	367.362
1283.42	380.45
1399.04	392.881
1511.92	405.268
1622.18	416.779
1729.95	428.373
1835.71	439.25
1939.59	449.389
786.929	387.185
915.763	401.356
1040.41	415.363
1161.97	427.89
1280.36	439.074
1396.07	451.48
1509.06	463.589
1619.34	474.755
1726.74	484.55
1832.98	496.035
1936.53	505.573
783.626	451.665
913.152	465.277
1038.08	477.337
1159	488.093
1277.63	499.262
1393.92	512.075
1507.28	522.996
1616.77	532.342
1724.68	542.056
1830.2	552.398
1933.57	561.742
780.202	513.553
909.654	525.752
1035.79	536.599
1156	548.215
1274.22	558.309
1390.95	569.172
1505.33	579.111
1614.41	589.62
1721.7	599.065
1827.79	608.786
1930.89	617.608
777.312	577.964
905.859	588.774
1030.99	598.228
1152.78	608.294
1271.39	618.839
1387.4	628.728
1501	637.577
1611.45	646.991
1719.01	656.717
1824.95	664.97
1928.15	673.38
774.022	639.795
902.687	649.841
1028.28	659.682
1149.08	668.384
1267.7	677.439
1385.09	686.689
1498.89	696.016
1608.43	704.344
1715.2	712.535
1822.5	721.286
1925.59	729.092
770.604	702.475
899.737	711.046
1025.05	719.466
1146.54	728.766
1265.45	737.045
1382.7	744.886
1496.39	752.926
1606.26	761.744
1713.94	769.505
1820.17	777.592
1923.65	785.04
765.745	766.841
895.358	774.811
1020.55	781.286
1143.03	789.423
1261.14	798.28
1378.78	805.972
1492.54	811.912
1603.48	819.517
1710.35	827.759
1817.7	833.84
1920.67	840.504
762.862	828.084
892.172	835.748
1017.78	842.552
1139.47	849.6
1258.68	856.614
1376.29	863.732
1490.11	870.484
1600.29	876.83
1708.12	883.625
1815.3	890.095
1918.23	896.274
759.943	891.161
888.617	897.808
1014.22	904.068
1136.8	910.497
1256.58	916.504
1373.45	922.694
1487.34	928.803
1598.41	934.65
1706.77	940.613
1812.6	946.499
1915.73	952.097
755.555	954.594
885.072	959.759
1011.71	965.352
1133.57	971.224
1252.49	977.079
1370.54	981.705
1486.14	988.131
1595.6	992.85
1703.06	998.489
1809.92	1002.93
1913.34	1007.86
752.802	1017.56
881.678	1021.12
1008.08	1026.38
1130.19	1031.87
1250.85	1037.11
1367.8	1040.65
1481.8	1045.58
1593.17	1050.62
1702.02	1055.3
1807.44	1059.45
1910.91	1063.8
747.951	1081.47
877.198	1085.38
1004.06	1088.87
1126.78	1092.78
1246.69	1097.12
1364.14	1100.87
1478.71	1104.38
1590.34	1108.56
1699.18	1112.33
1805.06	1116
1908.45	1119.7
743.865	1143.54
873.879	1147.31
1001.44	1151.06
1123.57	1153.77
1242.52	1156.25
1361.46	1160.36
1476.61	1163.7
1586.91	1166.2
1695.24	1169.25
1802.33	1172.75
1905.99	1175.82
