720.775	303.846
866.525	311.818
1008.36	319.163
1146.55	326.442
1281.18	333.267
1412.6	339.864
1540.78	346.181
1665.87	351.934
1788.41	358.03
1908.38	363.573
2025.51	368.805
722.578	370.569
868.23	377.409
1009.91	383.925
1148.1	389.914
1282.67	395.582
1413.98	402.02
1542.2	407.578
1667.39	412.967
1789.78	418.324
1909.64	423.183
2026.72	427.901
724.35	437.019
869.85	442.878
1011.5	448.417
1149.68	453.764
1284.87	458.652
1414.81	463.685
1543.93	468.807
1669	473.803
1791	479.18
1910.96	482.74
2027.94	486.928
725.977	503.397
871.415	508.231
1013.18	512.978
1151.13	517.685
1285.66	521.714
1416.83	525.838
1545.44	528.796
1670.99	534.222
1791.41	537.991
1912.42	542.129
2029.34	545.792
727.606	569.646
872.699	573.134
1014.99	577.09
1152.4	580.863
1287.65	584.889
1417.41	588.852
1547.14	591.772
1671.97	594.896
1794.3	598.302
1913.94	601.529
2030.69	604.586
729.057	635.876
874.411	639.645
1015.68	641.708
1152.83	643.4
1288.74	646.741
1418.89	649.942
1548.29	652.692
1673.76	655.686
1795.38	658.771
1915.53	660.878
2032.23	663.357
730.548	702.126
875.743	704.035
1017.27	706.354
1154.5	708.651
1289.94	709.825
1421.32	711.553
1549.83	714.088
1675.2	716.035
1796.33	718.036
1917.27	720.29
2033.8	722.114
731.955	768.356
875.504	767.939
1019.19	769.766
1156.14	771.743
1291.71	772.819
1423.16	773.878
1551.6	775.361
1676.9	776.823
1799.22	778.128
1918.84	779.616
2035.5	780.95
733.414	834.6
878.265	834.711
1020.1	834.649
1157.97	835.349
1292.8	835.768
1424.72	836.304
1553.34	836.873
1679.05	837.679
1801.16	838.236
1920.65	839.078
2037.25	839.672
734.813	900.939
879.836	900.156
1021.22	899.557
1159.15	899.855
1294.73	899.207
1426.34	898.579
1555.02	898.43
1680.86	898.054
1802.85	898.644
1922.38	898.509
2039.03	898.501
736.158	967.157
881.163	965.785
1023.47	963.971
1159.78	963.055
1296.4	961.899
1427.97	961.056
1556.81	960.651
1682.49	959.674
1804.52	958.694
1924.19	957.939
2040.7	957.375
737.708	1033.65
882.598	1031.41
1024.86	1028.5
1162.18	1026.73
1297.81	1025.05
1429.37	1023.27
1558.53	1021.93
1684.29	1020.47
1805.7	1019.69
1925.84	1017.51
2042.55	1016.14
739.228	1100.21
884.145	1097.16
1026.25	1094.49
1164.31	1091.35
1299.53	1088.25
1431.56	1086.2
1559.76	1083.12
1685.8	1081.41
1808.01	1079.05
1927.77	1077.12
2044.33	1075.11
740.772	1166.8
884.975	1162.95
1027.63	1159.34
1165.7	1155.72
1301.86	1152.94
1432.96	1149.19
1562.05	1146.07
1687.57	1142.49
1810.05	1139.53
1929.54	1136.74
2046.23	1134.02
