813.959	461.517
911.437	467.817
1008.18	473.919
1103.13	480.036
1198.4	486.26
1293	492.413
1386.51	498.711
1478.97	505.029
1570.93	511.329
1662.6	517.757
1752.61	524.035
808.997	556.296
906.739	562.178
1003.98	568.059
1099.19	573.899
1194.66	579.545
1289.71	585.431
1383.43	591.351
1476.24	597.294
1568.5	603.376
1660.52	609.405
1750.6	615.265
804.025	652.848
901.967	658.137
999.483	663.834
1095.11	669.277
1190.95	674.736
1286.28	680.223
1380.29	685.783
1473.47	691.376
1566.06	696.976
1658.29	702.649
1748.61	708.212
798.908	749.553
897.197	754.658
994.996	759.809
1090.67	765.127
1187.05	770.164
1282.69	775.264
1377.12	780.635
1470.41	785.822
1563.27	791.004
1655.87	796.17
1746.47	801.468
793.887	845.977
892.483	850.873
990.119	855.951
1086.67	860.679
1183.12	865.579
1279.08	870.405
1373.65	875.388
1467.23	880.125
1560.32	884.801
1653.18	889.712
1743.99	894.49
789.071	944.065
887.705	948.539
985.933	953.091
1082.4	957.778
1179.02	962.245
1275.23	966.915
1370.14	971.348
1463.87	975.778
1557.27	980.054
1650.27	984.412
1741.34	988.794
783.966	1042.29
882.865	1046.61
981.311	1051.18
1078.05	1055.49
1174.92	1059.6
1271.27	1063.89
1366.34	1067.94
1460.43	1071.86
1553.99	1075.74
1647.18	1079.68
1738.52	1083.63
779.165	1140.16
878.099	1144.53
976.773	1148.97
1073.67	1152.88
1170.84	1156.41
1267.39	1160.08
1362.64	1163.9
1456.95	1167.48
1550.68	1170.86
1644.05	1174.34
1735.41	1178.01
