746.888	296.96
882.327	316.112
1013.47	334.231
1140.72	351.332
1264.48	367.74
1385.22	383.586
1502.93	398.862
1617.46	413.858
1729.48	428.031
1839.06	441.899
1946.5	454.864
745.783	362.079
881.03	380.243
1011.98	396.713
1139.32	413.079
1263.13	428.563
1383.73	443.678
1501.4	458.324
1616.04	472.507
1727.32	485.395
1837.32	499.391
1944.66	511.933
744.557	426.875
879.638	443.398
1010.58	459.275
1138.52	474.097
1261.28	488.822
1382.5	503.409
1501.6	518.397
1615.24	531.307
1726.27	544.095
1835.72	556.854
1942.99	568.822
743.183	491.37
877.838	506.986
1009.1	521.562
1136.32	535.675
1259.48	548.809
1381.14	561.99
1500.34	574.837
1613.96	589.258
1725.39	601.744
1834.26	614.081
1941.4	625.454
741.63	555.7
875.06	570.105
1007.22	583.796
1135.45	597.622
1258.01	610.452
1379.11	623.599
1497.39	635.286
1612.09	647.604
1723.9	659.55
1832.93	670.918
1940.04	682.073
739.91	619.928
873.711	632.122
1005.43	646.034
1133.66	658.496
1257.26	670.424
1378.24	682.691
1497.27	694.953
1610.78	706.02
1721.28	717.497
1831.66	727.984
1938.74	738.497
738.113	684.042
872.835	696.2
1003.91	708.395
1131.38	719.747
1255.63	731.124
1377.23	741.505
1495.37	752.57
1609.54	764.179
1721.18	774.229
1830.63	784.84
1937.38	794.927
736.265	748.028
869.957	759.656
1001.7	770.435
1129.75	781.491
1252.64	792.836
1374.8	803.604
1493	812.311
1608.33	822.554
1720.31	832.298
1829.27	842.319
1936.09	851.316
734.415	812.253
869.323	823.007
1000.69	832.092
1127.71	842.658
1250.68	850.792
1373.79	862.36
1492.51	871.571
1606.85	880.844
1717.96	890.094
1827.95	899.141
1934.89	907.614
732.275	876.315
866.3	886.788
998.057	896.074
1125.97	904.458
1250.91	913.362
1372.28	922.29
1490.57	930.946
1605.66	939.357
1717.59	947.359
1826.93	956.209
1933.61	964.02
730.113	940.47
863.846	948.641
996.128	957.639
1125.15	966.195
1248.66	974.434
1370.71	982.135
1491.2	991.571
1604.81	998.093
1716.84	1005.31
1825.75	1013.16
1932.34	1020.35
727.953	1004.83
862.296	1012.18
995.327	1018.77
1122.7	1027.68
1247.86	1035.44
1369.68	1041.49
1488.66	1048.77
1603.21	1056.65
1715.72	1063.83
1824.53	1070.36
1931.21	1076.9
725.876	1069.09
859.665	1077.14
993.223	1084.57
1120.72	1089.75
1244.97	1097.03
1367.09	1103.18
1486.08	1108.83
1601.68	1115.41
1713.4	1122.28
1823.31	1127.57
1929.98	1133.37
723.649	1133.55
858.648	1139.91
990.362	1145.46
1119.37	1151.73
1242.68	1156.49
1366.1	1163.15
1485.51	1168.92
1599.79	1174.02
1711.18	1179.12
1821.95	1184.78
1928.75	1189.86
