805.756	434.02
908.405	443.698
1009.05	453.076
1106.59	462.253
1203.41	471.447
1298.41	480.385
1391.19	489.434
1481.92	498.327
1571.22	507.122
1659.16	515.876
1744.59	524.399
801.611	536.086
904.129	544.623
1004.82	552.99
1102.33	561.256
1199.05	569.464
1294.09	577.469
1386.38	586.002
1477.54	593.497
1566.84	601.48
1654.77	609.214
1740.14	616.75
797.198	639.095
899.654	646.575
1000.3	654.023
1097.94	661.3
1194.56	668.441
1289.67	675.525
1382.43	682.741
1474.54	684.993
1562.39	696.611
1650.38	703.566
1735.58	710.221
792.687	741.546
895.02	747.887
995.778	754.342
1093.4	760.995
1190.06	767.05
1285.08	773.209
1377.88	779.543
1468.5	785.58
1557.7	791.547
1645.73	797.422
1730.93	803.321
788.304	842.906
889.245	849.616
990.866	854.185
1088.71	859.514
1185.4	864.919
1280.52	870.154
1373.05	875.579
1463.65	880.621
1552.95	885.697
1640.81	890.582
1725.9	895.532
784.139	945.231
886.113	949.718
986.562	954.293
1084.05	958.897
1180.63	963.315
1275.52	967.825
1368.23	972.172
1458.72	976.341
1547.82	980.234
1635.61	984.315
1723.56	987.593
779.636	1046.76
881.568	1050.53
981.864	1054.57
1079.41	1058.25
1175.71	1061.64
1272.47	1065.74
1362.95	1068.53
1453.5	1071.65
1542.52	1074.7
1630.28	1077.84
1715.5	1080.97
775.584	1146.94
876.952	1150.4
977.303	1153.6
1074.56	1156.31
1171.04	1158.83
1265.62	1161.07
1357.97	1163.62
1448.35	1165.86
1537.32	1168.06
1624.91	1170.06
1709.76	1172.34
