876.676	493.194
971.86	487.06
1066.9	481.071
1161.63	475.163
1256.88	469.038
1351.53	463.188
1445.64	457.543
1540.07	452.064
1634.43	446.561
1728.36	440.994
1821.55	435.225
882.354	587.181
977.753	580.974
1072.9	574.849
1167.71	568.734
1263.27	562.578
1358.19	556.642
1452.28	550.899
1547.18	545.31
1641.59	539.75
1735.7	534.409
1828.9	529.265
887.97	682.479
983.53	676.209
1078.82	669.934
1173.92	663.791
1269.76	657.551
1364.85	651.612
1459.35	645.746
1554.25	640.138
1649.02	634.484
1743.2	628.796
1837.21	623.299
893.381	777.622
989.102	771.347
1084.71	765.154
1179.99	758.947
1276.12	752.797
1371.35	746.782
1466.3	741.007
1561.38	735.103
1656.25	729.265
1750.59	723.545
1844.11	717.797
898.704	872.579
994.859	866.205
1090.51	859.945
1186	853.794
1282.42	847.447
1378.1	841.502
1473.03	835.686
1568.34	829.682
1663.53	823.645
1757.98	817.835
1851.58	811.907
904.259	968.595
1000.54	962.184
1096.44	956.099
1192	949.885
1288.84	943.591
1384.69	937.424
1479.87	931.516
1575.36	925.35
1670.73	919.325
1765.26	913.251
1859.1	907.182
909.68	1065.19
1006.15	1058.95
1102.45	1052.9
1198.32	1046.58
1295.19	1040.27
1391.2	1034.13
1486.68	1028.11
1582.24	1021.78
1677.79	1015.49
1772.62	1009.45
1866.48	1003.16
915.299	1161.65
1011.83	1155.45
1108.38	1149.4
1204.43	1143.11
1301.44	1136.51
1397.67	1130.18
1493.19	1124
1588.9	1117.47
1684.65	1111.03
1779.7	1104.95
1873.78	1098.59
