766.001	309.799
897.735	326.934
1025.32	342.876
1149.4	357.826
1270.3	372.1
1388.13	386.208
1503.11	399.451
1615.18	413.065
1724.98	425.167
1832.39	437.61
1938.01	448.837
761.874	372.937
893.763	388.686
1022.93	403.271
1145.47	417.368
1265.46	429.938
1385.17	443.326
1499.76	457.032
1611.61	469.556
1720.91	481.173
1829.21	493.235
1934.04	504.493
757.932	435.66
889.416	450.177
1017.04	463.852
1141.35	477.201
1262.13	491.053
1380.36	503.491
1495.57	514.747
1608.05	526.75
1717.66	538.581
1824.9	549.797
1930.31	559.974
753.692	498.268
885.159	511.553
1012.89	524.731
1136.44	536.513
1258.69	548.908
1376.58	560.742
1492.86	572.415
1603.66	583.332
1714.25	594.654
1822.36	604.818
1926.89	615.326
749.175	560.687
880.652	571.945
1009.03	584.768
1132.78	596.161
1253.81	606.802
1373.48	618.687
1488.36	629.778
1600.66	639.89
1710.52	649.983
1818.2	661.082
1923.4	670.587
744.627	623.004
876.252	634.487
1004.66	646.224
1128.33	656.555
1249.94	668.412
1370.13	678.899
1485.33	687.624
1597.68	697.084
1707.76	707.557
1816.75	718.399
1919.97	725.701
739.904	685.389
871.52	695.907
1000.03	706.115
1124.4	715.972
1246.75	726.133
1366.1	735.633
1481.56	745.002
1594.12	754.363
1704.98	762.234
1812.46	771.398
1916.67	780.555
735.221	747.763
866.853	756.77
995.129	766.894
1120.32	775.864
1242.32	784.805
1361.49	793.849
1477.48	802.77
1590.03	812.318
1700.34	820.894
1808.22	828.102
1913.43	836.254
730.335	810.356
862.38	819.877
991.139	828.348
1115.63	836.431
1238.12	844.73
1357.75	853.003
1472.99	860.567
1586.74	868.446
1697.33	876.484
1805.15	884.076
1910.2	891.43
725.428	872.869
857.477	881.029
987.079	888.05
1111.34	895.777
1233.59	902.92
1353.49	911.683
1469.53	918.272
1582.6	924.766
1694.96	932.556
1801.86	939.918
1907.02	946.751
720.416	935.653
852.8	942.688
981.471	949.85
1107.43	956.854
1230.34	964.332
1350.05	971.144
1465.7	977.162
1578.62	985.071
1691.41	991.795
1799.06	996.486
1903.61	1002.22
715.512	998.561
847.697	1005.33
976.444	1010.68
1102.84	1016.91
1225.77	1023.25
1346.31	1029.29
1462.26	1035.08
1576.47	1040.97
1688.18	1047.03
1795.57	1052.2
1900.33	1057.64
710.519	1061.45
842.939	1067.02
972.973	1072.39
1098.28	1077.6
1221.78	1082.96
1341.34	1088.42
1458.63	1093.56
1573.05	1097.82
1683.75	1102.97
1791.64	1108.38
1897.07	1113.12
705.318	1124.67
838.03	1129.5
967.816	1134.12
1093.17	1139.6
1216.95	1143.59
1337.22	1147.48
1454.3	1152.29
1568.11	1157.74
1679.46	1160.41
1788.1	1164.78
1893.69	1168.84
