16.4025	-0.211445	0
41.3713	0.057971	0
66.1865	0.24752	0
90.9791	0.371504	0
115.728	0.474123	0
140.475	0.506213	0
165.221	0.590082	0
189.963	0.55099	0
214.718	0.584583	0
239.573	0.511076	0
264.544	0.319891	0
16.3115	11.8643	0
41.3216	12.1065	0
66.1384	12.4049	0
90.9394	12.4775	0
115.68	12.3452	0
140.466	12.5137	0
165.252	12.6812	0
190.014	12.7121	0
214.685	12.5147	0
239.679	12.699	0
264.584	12.5245	0
16.1911	24.3076	0
41.3515	24.588	0
66.2301	24.6546	0
90.9047	24.5377	0
115.717	24.5445	0
140.652	24.9328	0
165.533	24.9957	0
190.122	24.8064	0
214.93	24.7218	0
239.765	24.8177	0
264.644	24.7432	0
16.0271	36.2742	0
41.1783	36.4347	0
66.3065	36.3896	0
90.8647	36.6013	0
115.598	36.5456	0
140.626	36.6726	0
165.741	36.654	0
190.275	36.8521	0
214.958	36.8623	0
239.939	36.9544	0
264.772	36.9102	0
15.9851	48.7374	0
40.9683	48.8013	0
65.8971	48.6538	0
90.7784	48.6796	0
115.616	48.8558	0
140.5	48.945	0
165.448	48.8613	0
190.292	48.9483	0
215.062	49.1537	0
240.012	49.0756	0
264.881	49.0781	0
15.8457	60.7292	0
40.8636	60.795	0
65.9085	60.8676	0
90.5924	60.7862	0
115.434	60.8077	0
140.626	60.8889	0
165.645	61.0446	0
190.294	61.0611	0
214.883	61.0932	0
240.176	61.2383	0
265.034	61.2496	0
15.6885	72.9059	0
40.8036	72.8314	0
65.7979	72.7777	0
90.6496	72.953	0
115.567	72.9611	0
140.735	72.903	0
165.74	72.9363	0
190.492	73.1903	0
215.311	73.2572	0
240.37	73.4175	0
265.341	73.4838	0
15.2683	85.4463	0
40.4843	85.4081	0
65.451	85.1273	0
90.5091	85.2084	0
115.279	85.4949	0
140.546	85.5539	0
165.559	85.2991	0
190.556	85.428	0
215.211	85.751	0
240.531	85.6074	0
265.39	85.6484	0
15.2016	97.3745	0
40.3752	97.4329	0
65.4481	97.3633	0
90.3513	97.3865	0
115.353	97.432	0
140.631	97.5188	0
165.687	97.5766	0
190.52	97.5934	0
215.401	97.7355	0
240.707	97.8185	0
265.576	97.8924	0
15.1423	109.68	0
40.2027	109.702	0
65.2872	109.678	0
90.3863	109.719	0
115.521	109.704	0
140.651	109.757	0
165.738	109.826	0
190.788	109.871	0
215.808	109.972	0
240.815	110.086	0
265.746	110.17	0
14.8039	122.088	0
40.0311	121.968	0
65.3351	121.956	0
90.3026	122.044	0
115.273	122.157	0
140.66	122.026	0
166.15	122.293	0
190.85	122.261	0
215.677	122.446	0
240.93	122.381	0
265.942	122.454	0
14.775	134.409	0
39.8838	134.134	0
65.1552	134.212	0
90.1873	134.372	0
115.539	134.496	0
140.702	134.3	0
165.841	134.415	0
190.993	134.576	0
216.157	134.686	0
241.092	134.711	0
266.133	134.798	0
14.3504	146.95	0
39.547	146.903	0
64.9101	146.784	0
90.0701	146.773	0
115.271	146.873	0
140.558	146.866	0
165.826	146.828	0
191.047	146.953	0
216.219	147.012	0
241.277	147.07	0
266.315	147.154	0
14.0581	159.145	0
39.4189	159.22	0
64.9438	159.306	0
89.9932	159.211	0
114.99	159.084	0
140.621	159.294	0
166.04	159.366	0
190.963	159.287	0
216.023	159.338	0
241.385	159.497	0
266.501	159.581	0
