8.28274	-11.7855	0
35.5359	-10.4167	0
62.292	-9.17002	0
88.7068	-8.01892	0
114.798	-6.94813	0
140.596	-5.88829	0
166.17	-4.87993	0
191.42	-3.88604	0
216.442	-2.93648	0
241.287	-2.10097	0
266.017	-1.35768	0
8.08994	1.06083	0
35.3314	2.3454	0
62.1113	3.32189	0
88.5837	4.42075	0
114.712	5.48415	0
140.589	6.47418	0
166.189	7.38791	0
191.481	8.31446	0
216.529	9.24601	0
241.426	10.063	0
266.096	10.8017	0
7.84716	13.8677	0
35.1956	14.9573	0
62.1114	15.693	0
88.4498	16.8855	0
114.239	17.6897	0
140.583	18.7788	0
166.311	19.6961	0
191.383	20.5908	0
216.439	21.5751	0
241.548	22.2262	0
266.259	22.9477	0
7.56652	26.6971	0
34.711	27.841	0
61.6946	28.7583	0
88.2681	29.4041	0
114.537	30.2462	0
140.503	30.8942	0
166.23	31.9732	0
191.678	32.8196	0
216.88	33.6337	0
241.721	34.4053	0
266.441	35.1156	0
7.27451	39.5229	0
34.3342	40.3143	0
61.4974	41.1782	0
88.3089	41.9712	0
114.45	42.6685	0
140.63	43.5641	0
166.384	44.4926	0
191.803	45.0935	0
217.004	45.766	0
241.907	46.6026	0
266.638	47.2917	0
6.95258	52.3984	0
34.283	53.1739	0
61.3251	53.6287	0
88.1044	54.4366	0
114.457	55.2806	0
140.638	55.7621	0
166.585	56.5029	0
191.803	57.3267	0
216.863	57.9761	0
242.111	58.8439	0
266.874	59.4968	0
6.60352	65.3025	0
33.9673	65.9873	0
61.0039	66.6926	0
87.832	67.2425	0
114.154	67.957	0
140.415	68.6683	0
166.399	69.1421	0
191.997	69.8109	0
217.315	70.5199	0
242.312	71.1324	0
267.14	71.6677	0
6.24716	78.2499	0
33.4218	78.7535	0
60.7292	79.4536	0
87.7441	79.9727	0
114.001	80.4383	0
140.47	81.0774	0
166.384	81.6583	0
191.926	82.2329	0
217.489	82.8157	0
242.557	83.4916	0
267.393	84.0522	0
5.85249	91.2701	0
33.2497	91.7045	0
60.4451	92.0936	0
87.4148	92.7163	0
114.087	93.2432	0
140.461	93.5648	0
166.664	94.1513	0
192.014	94.641	0
217.624	94.9902	0
242.756	95.8725	0
267.629	96.3858	0
5.4241	104.378	0
32.8002	104.858	0
60.2876	105.394	0
87.1699	105.556	0
113.977	106.026	0
140.406	106.534	0
166.644	107.042	0
192.228	107.412	0
217.673	107.986	0
242.972	108.333	0
267.91	108.773	0
5.01793	117.511	0
32.5819	117.852	0
59.9318	118.186	0
87.18	118.393	0
113.603	118.86	0
140.332	119.263	0
166.579	119.642	0
192.265	120.068	0
217.988	120.441	0
243.18	120.829	0
268.141	121.218	0
4.53419	130.724	0
32.2447	130.971	0
59.7146	131.104	0
86.8461	131.487	0
113.603	131.714	0
140.159	131.889	0
166.495	132.448	0
192.523	132.766	0
218.205	133.046	0
243.419	133.397	0
268.45	133.712	0
4.11714	144.052	0
31.9143	144.226	0
59.1707	144.708	0
86.6331	144.641	0
113.519	144.767	0
140.349	145.237	0
166.567	145.351	0
192.623	145.523	0
218.231	145.843	0
243.635	146.031	0
268.692	146.266	0
3.63458	157.413	0
31.4547	157.406	0
59.0133	157.599	0
86.3241	157.849	0
113.54	157.927	0
140.165	158.083	0
166.8	158.075	0
192.434	158.174	0
218.415	158.553	0
243.812	158.727	0
268.958	158.902	0
