819.614	440.314
916.013	439.018
1011.86	437.802
1107.04	436.574
1202.46	435.316
1296.85	434.148
1390.46	433.232
1483.96	432.452
1577.13	431.677
1669.47	430.758
1760.82	429.982
820.65	532.897
917.625	531.388
1013.88	529.859
1109.48	528.238
1205.14	526.627
1300.31	525.34
1394.4	523.989
1488.24	522.936
1581.98	522.061
1674.74	521.211
1764.1	521.169
821.822	627.345
919.186	625.491
1015.59	623.573
1111.85	621.863
1208.29	620.012
1303.74	618.472
1398.2	616.974
1492.77	615.701
1586.94	614.472
1680.13	613.138
1771.96	612.102
823.007	722.235
920.369	719.953
1017.51	718.09
1114.14	716.072
1211.09	714.16
1307.09	712.353
1402.16	710.693
1497.24	709.131
1591.81	707.533
1685.5	706.077
1778	704.539
823.342	817.122
921.758	814.825
1021.01	814.624
1116.27	810.546
1214.01	808.188
1310.51	806.304
1406.24	804.484
1501.68	802.523
1596.8	800.525
1690.89	798.992
1783.78	797.202
824.017	913.884
923.102	911.342
1021.15	909.153
1118.71	906.732
1216.93	904.33
1313.9	902.181
1410.15	900.029
1505.99	897.89
1601.77	895.714
1696.24	893.575
1789.69	891.377
824.851	1011.77
924.335	1009.19
1023.09	1006.85
1121.11	1004.17
1219.78	1001.59
1317.36	999.215
1414.09	996.884
1510.55	994.357
1606.65	991.884
1701.72	989.615
1795.49	987.062
825.904	1110.16
925.685	1107.28
1024.99	1104.77
1123.63	1102
1222.74	1099.14
1320.74	1096.33
1417.83	1093.71
1514.77	1090.84
1611.37	1088.03
1706.77	1085.47
1801.04	1082.73
